tag,event_type,event_site,event_date,event_release_site,event_release_date,mark_date,cth_count
3DD.003D937CB8,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CB9,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBC,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBD,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBE,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CBF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC0,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC1,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC3,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC4,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC5,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC6,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC7,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC8,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CC9,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCC,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCD,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCE,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CCF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD0,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD1,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD3,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD4,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD5,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD6,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD7,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD8,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CD9,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CDA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CDB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CDC,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CDD,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CDE,Mark,WELH - Wells Hatchery,8/12/2021,SALMOC - Salmon Creek (tributary to Okanogan River),8/12/2021,8/12/2021,1
3DD.003D937CDF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE0,Mark,WELH - Wells Hatchery,8/12/2021,SALMOC - Salmon Creek (tributary to Okanogan River),8/12/2021,8/12/2021,1
3DD.003D937CE1,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE3,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE4,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE5,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE6,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE7,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE8,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CE9,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CEA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CEB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CEC,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CED,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CEE,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CEF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF0,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF1,Mark,WELH - Wells Hatchery,8/12/2021,SALMOC - Salmon Creek (tributary to Okanogan River),8/12/2021,8/12/2021,1
3DD.003D937CF2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF3,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF4,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF5,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF7,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF8,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CF9,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFC,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFD,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFE,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937CFF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D00,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D01,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D02,Mark,WELH - Wells Hatchery,8/12/2021,SALMOC - Salmon Creek (tributary to Okanogan River),8/12/2021,8/12/2021,1
3DD.003D937D03,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D04,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D05,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D06,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D07,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D937D08,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980E59,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E5A,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E5B,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E5C,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E5D,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E61,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E63,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E64,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E65,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E6A,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E6B,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E6C,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E6F,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E70,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E73,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E76,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E77,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E78,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E79,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E7C,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E7D,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E80,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E82,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E86,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E8A,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E8C,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E8D,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E8F,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E91,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E97,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E99,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E9A,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E9B,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E9C,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980E9D,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EA0,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EA3,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EA8,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EA9,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EAC,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EAF,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EB1,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EB3,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EBA,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EBB,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EBC,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EBD,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EBE,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EBF,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EC0,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EC1,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EC2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980EC3,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EC4,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980EC5,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980EC6,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EC7,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EC8,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EC9,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980ECA,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980ECB,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980ECC,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980ECD,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980ECE,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980ECF,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980ED0,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980ED1,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980ED2,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980ED3,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980ED4,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980ED5,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980ED6,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980ED7,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980ED8,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980ED9,Mark,WELH - Wells Hatchery,7/29/2021,OMAKC - Omak Creek (tributary to Okanogan River),7/29/2021,7/29/2021,1
3DD.003D980EDA,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980EDB,Mark,WELH - Wells Hatchery,8/5/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,8/5/2021,8/5/2021,1
3DD.003D980EDC,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EDD,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EDE,Mark,WELH - Wells Hatchery,7/22/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/22/2021,7/22/2021,1
3DD.003D980EDF,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EE0,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EE1,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
3DD.003D980EE2,Mark,WELH - Wells Hatchery,7/29/2021,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,7/29/2021,7/29/2021,1
