tag,mark_file,site,first_time,last_time,first_antenna_group,last_antenna_group,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,release_site,count
3DD.0078E13C5C,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:41:19 PM,7/25/2025 10:41:19 PM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5C,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 1:01:29 AM,7/30/2025 1:01:29 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5D,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/6/2025 2:01:32 AM,8/6/2025 2:03:00 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5D,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 3:29:02 AM,7/26/2025 3:29:02 AM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5D,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 2:27:17 AM,7/31/2025 2:27:17 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5E,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 12:26:57 AM,7/27/2025 12:27:05 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5F,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/7/2024 9:15:53 PM,9/7/2024 9:15:53 PM,Upstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C5F,AJG-2024-200-002.xml,MRC - Methow River at Carlton,4/20/2025 10:34:51 PM,4/20/2025 10:34:51 PM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C60,AJG-2024-200-002.xml,OKL - Lower Okanogan Instream Array,5/7/2025 7:37:27 PM,5/7/2025 7:37:39 PM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C61,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/6/2025 10:28:47 PM,8/6/2025 10:28:56 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C61,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 2:01:12 AM,8/3/2025 2:02:36 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C61,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:41:01 AM,7/26/2025 12:41:12 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C61,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 2:48:59 AM,7/30/2025 2:48:59 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C62,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/6/2024 11:44:26 PM,9/6/2024 11:44:33 PM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C64,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,4/12/2025 1:20:42 AM,4/12/2025 1:20:55 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C67,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/4/2025 8:40:33 PM,8/4/2025 8:40:40 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C67,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/2/2025 1:39:16 AM,8/2/2025 1:40:32 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C67,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:33:13 AM,7/26/2025 12:33:20 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C67,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/29/2025 11:15:16 PM,7/29/2025 11:15:16 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C6B,AJG-2024-200-002.xml,OKL - Lower Okanogan Instream Array,9/7/2024 8:28:35 PM,9/7/2024 8:28:35 PM,Downstream Array,Downstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C6E,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:27:58 PM,7/30/2025 9:27:58 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C70,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:07:24 AM,7/26/2025 1:07:24 AM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C70,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 10:51:40 PM,7/31/2025 10:51:40 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C71,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,4/19/2025 11:32:31 PM,5/24/2025 8:17:17 PM,Downstream Array,Downstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C72,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,12/18/2025 1:07:52 PM,12/18/2025 1:08:19 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C73,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/7/2025 4:05:29 AM,8/7/2025 4:05:52 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C73,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 9:06:49 PM,8/3/2025 9:06:49 PM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C73,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:09:42 AM,7/26/2025 1:09:50 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C73,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 12:17:06 AM,7/31/2025 12:17:06 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C74,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/7/2024 12:02:53 AM,9/7/2024 12:03:03 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C74,AJG-2024-200-002.xml,MRC - Methow River at Carlton,9/10/2024 8:04:16 PM,9/10/2024 8:04:16 PM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C75,AJG-2024-200-002.xml,OKL - Lower Okanogan Instream Array,3/30/2025 4:20:57 PM,3/30/2025 4:21:13 PM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C76,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,12/16/2025 5:40:04 PM,12/16/2025 5:40:29 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C78,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/2/2025 11:21:09 PM,8/2/2025 11:22:41 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C78,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:45:48 AM,7/26/2025 1:45:59 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C78,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:03:42 PM,7/30/2025 9:03:42 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7A,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 3:09:40 AM,8/3/2025 3:11:08 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7A,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:46:44 AM,7/26/2025 12:46:44 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7A,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 12:24:28 AM,7/31/2025 12:24:28 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7B,AJG-2024-200-002.xml,OKL - Lower Okanogan Instream Array,9/10/2024 1:40:35 AM,9/10/2024 1:40:35 AM,Downstream Array,Downstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7C,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/6/2024 2:53:40 AM,9/6/2024 2:53:49 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7C,AJG-2024-200-002.xml,MRC - Methow River at Carlton,9/10/2024 12:45:57 AM,9/10/2024 12:45:57 AM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7D,AJG-2024-200-002.xml,CRW - Chewuch River above Winthrop,9/12/2024 7:23:24 PM,5/25/2025 9:12:28 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7D,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/6/2024 2:38:40 AM,9/6/2024 2:38:47 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7D,AJG-2024-200-002.xml,MRC - Methow River at Carlton,9/9/2024 3:34:43 AM,9/9/2024 3:34:43 AM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7E,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/6/2024 3:04:44 AM,9/6/2024 3:04:52 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7E,AJG-2024-200-002.xml,MRC - Methow River at Carlton,9/9/2024 11:53:14 PM,5/29/2025 5:55:28 PM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7F,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/27/2025 9:54:34 PM,7/27/2025 9:54:34 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7F,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 8:41:10 PM,7/31/2025 8:41:10 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C7F,AJG-2025-198-001.json,MRW - Methow River at Winthrop,8/3/2025 2:45:32 AM,8/3/2025 2:46:02 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C81,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/28/2025 2:46:31 AM,7/28/2025 2:46:41 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C82,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/6/2024 9:02:01 PM,9/6/2024 9:02:09 PM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C84,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:55:41 AM,7/26/2025 1:55:48 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C84,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:01:27 PM,7/30/2025 9:01:27 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C84,AJG-2025-198-001.json,TWR - Lwr Twisp Rvr near MSRF Ponds,8/1/2025 10:42:46 PM,8/1/2025 10:42:57 PM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C85,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:18:24 PM,7/25/2025 11:18:32 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C85,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/29/2025 10:37:48 PM,7/29/2025 10:37:48 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C86,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,9/10/2024 12:59:58 AM,9/10/2024 1:00:08 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C86,AJG-2024-200-002.xml,MRC - Methow River at Carlton,9/14/2024 12:58:41 AM,9/14/2024 12:58:41 AM,Single Array,Single Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C87,AJG-2025-198-001.json,"WEA - Wells Dam, DCPUD Adult Ladders",7/25/2025 9:45:51 AM,7/25/2025 9:48:33 AM,Right Ladder Pool 67,Right Ladder Pool 68,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C88,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 1:18:31 AM,7/27/2025 1:18:41 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C89,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 9:00:00 PM,8/3/2025 9:01:36 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C89,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:11:50 AM,7/26/2025 12:11:57 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C89,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 10:46:05 PM,7/30/2025 10:46:05 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8A,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:07:59 AM,7/26/2025 12:08:08 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8A,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 10:46:54 PM,7/30/2025 10:46:54 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8B,AJG-2024-200-002.xml,LMR - Lower Methow River at Pateros,5/14/2025 1:52:46 AM,5/14/2025 1:53:28 AM,Downstream Array,Upstream Array,9/5/2024,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8C,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 11:53:40 PM,7/27/2025 11:53:40 PM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8E,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/29/2025 1:39:04 AM,7/29/2025 1:39:04 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8E,AJG-2025-198-001.json,MRC - Methow River at Carlton,8/3/2025 12:48:35 AM,8/3/2025 12:48:35 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8F,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/8/2025 12:55:46 AM,8/8/2025 12:55:51 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8F,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 3:22:15 AM,8/3/2025 3:23:34 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8F,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:50:01 PM,7/25/2025 11:50:07 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C8F,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 10:33:30 PM,7/30/2025 10:33:30 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C90,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,3/24/2026 6:55:20 AM,3/24/2026 6:58:27 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C91,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,4/18/2026 5:22:50 AM,4/18/2026 5:27:12 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C92,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 10:19:49 PM,8/3/2025 10:21:43 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C92,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:10:35 PM,7/25/2025 10:10:35 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C92,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/29/2025 2:18:57 AM,7/29/2025 2:18:57 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C93,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/6/2025 1:19:55 AM,8/6/2025 1:23:38 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C93,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 3:18:59 AM,7/26/2025 3:19:05 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C93,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 10:59:38 PM,7/31/2025 10:59:38 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C95,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:57:22 AM,7/26/2025 1:57:22 AM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C96,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 1:31:49 AM,8/3/2025 1:33:27 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
