tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,comment,length,mark_count
3DD.003E2162DE,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/8/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/8/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.003E2162E0,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,11/5/2023,METHR - Methow River,11/5/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",125,1
3DD.003E2162E1,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/11/2023,METHR - Methow River,4/13/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.003E2162E3,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.003E2162E4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.003E2162E5,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.003E2162E6,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,3/21/2024,METHR - Methow River,3/23/2024,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.003E2162E7,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/1/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.003E2162E8,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",135,1
3DD.003E2162EA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.003E2162EB,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",174,1
3DD.003E2162EC,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.003E2162ED,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",146,1
3DD.003E2162EE,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.003E2162EF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2023,METHR - Methow River,6/4/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.003E2162F0,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",142,1
3DD.003E2162F1,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.003E2162F2,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",143,1
3DD.003E2162F3,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",138,1
3DD.003E2162F4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.003E2162F5,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.003E2162F7,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.003E2162F8,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",146,1
3DD.003E2162F9,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",152,1
3DD.003E2162FA,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,3/25/2024,METHR - Methow River,3/26/2024,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.003E2162FB,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",146,1
3DD.003E2162FC,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/7/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/7/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.003E2162FD,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.003E2162FE,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",146,1
3DD.003E2162FF,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.003E216300,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.003E216301,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/4/2024,METHR - Methow River,4/4/2024,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.003E216302,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",166,1
3DD.003E216303,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",137,1
3DD.003E216304,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.003E216305,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",157,1
3DD.003E216306,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/17/2024,METHR - Methow River,4/19/2024,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",138,1
3DD.003E216307,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.003E216308,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/12/2023,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/12/2023,A,Pacific Lamprey,"12MM TAG, ADULT",430,1
3DD.003E21630B,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2024,METHR - Methow River,5/4/2024,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.003E21630C,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.003E21630D,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",139,1
3DD.003E21630E,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.003E21630F,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",144,1
3DD.003E216310,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.003E216311,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/24/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.003E216313,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2023,METHR - Methow River,4/25/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",129,1
3DD.003E216314,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,7/6/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",148,1
3DD.003E216315,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/2/2023,METHR - Methow River,4/3/2023,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",131,1
3DD.003E216316,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/18/2023,METHR - Methow River,4/19/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.003E216317,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",143,1
3DD.003E216318,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",150,1
3DD.003E21631A,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",154,1
3DD.003E21631E,CGS-2022-051-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2022,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2022,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",147,1
3DD.003E21631F,CGS-2024-033-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,3/24/2024,METHR - Methow River,3/26/2024,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.003E216320,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E12B00,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B01,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E12B02,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E12B03,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",141,1
3DD.0078E12B04,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",150,1
3DD.0078E12B05,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/23/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E12B06,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",132,1
3DD.0078E12B07,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",138,1
3DD.0078E12B08,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B09,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",134,1
3DD.0078E12B0A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",130,1
3DD.0078E12B0B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",145,1
3DD.0078E12B0C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B0D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",133,1
3DD.0078E12B0E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B0F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",144,1
3DD.0078E12B10,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",145,1
3DD.0078E12B11,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",142,1
3DD.0078E12B12,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",141,1
3DD.0078E12B13,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E12B14,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",132,1
3DD.0078E12B15,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B16,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E12B17,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",138,1
3DD.0078E12B18,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/20/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",148,1
3DD.0078E12B19,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",135,1
3DD.0078E12B1A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",138,1
3DD.0078E12B1B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",142,1
3DD.0078E12B1C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",145,1
3DD.0078E12B1D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B1E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",140,1
3DD.0078E12B1F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",131,1
3DD.0078E12B20,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",140,1
3DD.0078E12B21,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",140,1
3DD.0078E12B22,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",170,1
3DD.0078E12B23,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",147,1
3DD.0078E12B24,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",136,1
3DD.0078E12B25,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",139,1
3DD.0078E12B26,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",136,1
3DD.0078E12B27,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"12MM TAG, AMMOCOETE",137,1
3DD.0078E12B28,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,A,Pacific Lamprey,"12MM TAG, MACROPHTHALMIA",139,1
