tag_code,life_stage,release_site_label,release_site_code,release_site_name,release_date,release_year,release_lat,release_lon,length_mm
3DD.003E2161C1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,143
3DD.003E2161C2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,135
3DD.003E2161C3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,136
3DD.003E2161C4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2024,2024,48.151085,-120.056584,141
3DD.003E2161C5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,140
3DD.003E2161C6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/6/2024,2024,48.151085,-120.056584,135
3DD.003E2161C7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,135
3DD.003E2161C8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,140
3DD.003E2161C9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,134
3DD.003E2161CA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,138
3DD.003E2161CB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/6/2024,2024,48.151085,-120.056584,134
3DD.003E2161CC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,138
3DD.003E2161CD,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,132
3DD.003E2161CE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,140
3DD.003E2161CF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/6/2024,2024,48.151085,-120.056584,134
3DD.003E2161D0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,147
3DD.003E2161D1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,145
3DD.003E2161D2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,140
3DD.003E2161D3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,145
3DD.003E2161D4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,137
3DD.003E2161D5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,137
3DD.003E2161D6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,146
3DD.003E2161D7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,133
3DD.003E2161D8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2024,2024,48.151085,-120.056584,137
3DD.003E2161D9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,138
3DD.003E2161DA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,132
3DD.003E2161DB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2024,2024,48.151085,-120.056584,136
3DD.003E2161DC,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,139
3DD.003E2161DD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,152
3DD.003E2161DE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,149
3DD.003E2161DF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2024,2024,48.151085,-120.056584,136
3DD.003E2161E0,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,136
3DD.003E2161E1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,159
3DD.003E2161E2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,144
3DD.003E2161E3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,133
3DD.003E2161E4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/6/2024,2024,48.151085,-120.056584,135
3DD.003E2161E5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,132
3DD.003E2161E6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,132
3DD.003E2161E7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,133
3DD.003E2161E8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,137
3DD.003E2161E9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,137
3DD.003E2161EA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,135
3DD.003E2161EB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,132
3DD.003E2161EC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,134
3DD.003E2161ED,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,136
3DD.003E2161EE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,144
3DD.003E2161EF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,138
3DD.003E2161F0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,136
3DD.003E2161F1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,132
3DD.003E2161F2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2024,2024,48.151085,-120.056584,134
3DD.003E2161F3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,137
3DD.003E2161F4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,135
3DD.003E2161F6,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,140
3DD.003E2161F7,Unknown,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/11/2024,2024,48.151085,-120.056584,500
3DD.003E2161F8,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,144
3DD.003E2161F9,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,144
3DD.003E2161FA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,135
3DD.003E2161FB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,132
3DD.003E2161FC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,130
3DD.003E2161FD,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,138
3DD.003E2161FE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,135
3DD.003E2161FF,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,137
3DD.003E216200,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,139
3DD.003E216201,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/25/2024,2024,48.151085,-120.056584,159
3DD.003E216202,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,132
3DD.003E216203,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,136
3DD.003E216204,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,133
3DD.003E216205,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,136
3DD.003E216206,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,133
3DD.003E216207,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,138
3DD.003E216208,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,139
3DD.003E216209,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2024,2024,48.151085,-120.056584,135
3DD.003E21620B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2024,2024,48.151085,-120.056584,139
3DD.003E21620C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2024,2024,48.151085,-120.056584,135
3DD.003E21620D,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,140
3DD.003E21620E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,141
3DD.003E21620F,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,136
3DD.003E216210,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,152
3DD.003E216211,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,131
3DD.003E216212,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,139
3DD.003E216213,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2024,2024,48.151085,-120.056584,134
3DD.003E216215,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,138
3DD.003E216216,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,139
3DD.003E216217,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,134
3DD.003E216218,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,133
3DD.003E216219,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,133
3DD.003E21621A,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,142
3DD.003E21621B,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,140
3DD.003E21621C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,135
3DD.003E21621D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,136
3DD.003E21621E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,142
3DD.003E21621F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,136
3DD.003E216220,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2024,2024,48.151085,-120.056584,140
3DD.003E216221,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,136
3DD.003E216222,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,132
3DD.003E216223,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,138
3DD.003E216224,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,137
3DD.003E216226,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,140
3DD.003E216227,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,149
3DD.003E216228,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2024,2024,48.151085,-120.056584,136
3DD.003E216229,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,133
3DD.003E21622A,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,137
3DD.003E21622B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,134
3DD.003E21622C,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,142
3DD.003E21622D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,133
3DD.003E21622E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,130
3DD.003E21622F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,134
3DD.003E216230,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,142
3DD.003E216231,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,135
3DD.003E216232,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,144
3DD.003E216233,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,133
3DD.003E216234,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,139
3DD.003E216235,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,134
3DD.003E216236,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,154
3DD.003E216237,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,135
3DD.003E216239,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,140
3DD.003E21623A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,136
3DD.003E21623B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,144
3DD.003E21623C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2024,2024,48.151085,-120.056584,134
3DD.003E21623D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,138
3DD.003E21623E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,145
3DD.003E21623F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,135
3DD.003E216240,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,144
3DD.003E216241,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,139
3DD.003E216242,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,142
3DD.003E216243,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2024,2024,48.151085,-120.056584,135
3DD.003E216244,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2024,2024,48.151085,-120.056584,141
3DD.003E216245,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,134
3DD.003E216246,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,135
3DD.003E216247,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2024,2024,48.151085,-120.056584,137
3DD.003E216248,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,138
3DD.003E216249,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,145
3DD.003E21624A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2024,2024,48.151085,-120.056584,142
3DD.003E21624B,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,136
3DD.003E21624C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,137
3DD.003E21624D,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,138
3DD.003E21624E,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,142
3DD.003E21624F,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,140
3DD.003E216250,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2024,2024,48.151085,-120.056584,133
3DD.003E216251,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,134
3DD.003E216252,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,135
3DD.003E216253,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,135
3DD.003E216254,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2024,2024,48.151085,-120.056584,133
3DD.003E216255,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2024,2024,48.151085,-120.056584,134
3DD.003E216256,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2024,2024,48.151085,-120.056584,136
3DD.003E216257,Macropthalmia (eyed juvenile),METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2024,2024,48.151085,-120.056584,132
3DD.003E216259,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/22/2024,2024,48.151085,-120.056584,140
3DD.003E21625A,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,7/11/2022,2022,48.367273,-120.138784,160
3DD.003E21625B,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,7/21/2022,2022,48.367273,-120.138784,150
3DD.003E21625C,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,5/28/2022,2022,48.367273,-120.138784,170
3DD.003E216261,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,7/4/2022,2022,48.367273,-120.138784,151
3DD.003E216264,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/10/2025,2025,48.151085,-120.056584,142
3DD.003E216265,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,7/19/2023,2023,48.367273,-120.138784,166
3DD.003E216267,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,5/28/2022,2022,48.367273,-120.138784,169
3DD.003E21626A,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/30/2023,2023,48.367273,-120.138784,165
3DD.003E21626B,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/18/2023,2023,48.367273,-120.138784,153
3DD.003E21626C,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,5/28/2022,2022,48.367273,-120.138784,175
3DD.003E21626D,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,10/27/2022,2022,48.367273,-120.138784,139
3DD.003E21626F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,133
3DD.003E216270,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,5/1/2023,2023,48.367273,-120.138784,150
3DD.003E216272,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,5/25/2023,2023,48.367273,-120.138784,147
3DD.003E216273,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2025,2025,48.151085,-120.056584,135
3DD.003E216274,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,150
3DD.003E216275,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,6/4/2023,2023,48.367273,-120.138784,158
3DD.003E216276,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2025,2025,48.151085,-120.056584,133
3DD.003E216277,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,155
3DD.003E216278,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,5/31/2023,2023,48.367273,-120.138784,152
3DD.003E216279,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,11/8/2025,2025,48.367273,-120.138784,144
3DD.003E21627C,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/30/2023,2023,48.367273,-120.138784,159
3DD.003E21627E,Larvae,TWISPR - Twisp River,TWITRP,Twisp River rotary smolt trap,8/5/2022,2022,48.367273,-120.138784,150
3DD.003E21627F,Larvae,TWITRP - Twisp River rotary smolt trap,TWITRP,Twisp River rotary smolt trap,4/28/2023,2023,48.367273,-120.138784,168
3DD.003E216280,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2025,2025,48.151085,-120.056584,133
